hour,indoor_temp,cooling_setpoint,outdoor_temp,elec_price,solar_generation,dhw_storage_soc,dhw_demand,cooling_device,dhw_storage,electrical_storage,reward
23,24.55906105041504,24.555555,26.43,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-26.07638759888141
24,22.88633155822754,22.777779,25.82,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-49.30247493858042
1,23.219066619873047,23.222221,25.19,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-41.039648056961596
2,22.321308135986328,22.222221,24.48,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-52.54170432779938
3,22.230300903320312,22.222221,23.92,0.028929999098181725,0.0,0.0,0.21641687,0.0,0.6,0.35,-49.54888421414944
4,22.22315216064453,22.222221,23.51,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-46.28549946844578
5,22.22235870361328,22.222221,23.37,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-43.389999867082224
6,22.222244262695312,22.222221,23.38,0.028929999098181725,0.0,0.0,1.2984842,0.0,-0.05,0.35,-40.79207675882208
7,22.222232818603516,22.222221,24.62,0.028929999098181725,0.08049680786132814,0.0,0.0,0.0,0.0,0.35,-42.18429261105848
8,22.332481384277344,22.333334,26.63,0.028929999098181725,0.29708952026367197,0.0,0.0,0.0,0.0,-0.6,-45.20536586718299
9,22.776168823242188,22.777779,29.37,0.028929999098181725,0.7465222412109377,0.0,0.0,0.3,0.0,-0.35,-1.4862257335917093
10,24.37586212158203,24.444445,31.54,0.028929999098181725,1.1037366210937503,0.0,0.0,0.3,0.85,-0.35,-0.10135841369628906
11,24.444313049316406,24.444445,33.45,0.028929999098181725,1.362176953125,0.0,0.0,0.3,0.85,0.9,-0.04479026794433594
12,24.444448471069336,24.444445,35.12,0.028929999098181725,1.5788594238281253,0.0,0.0,0.3,0.85,0.9,0.0
13,24.4444522857666,24.444445,36.46,0.028929999098181725,1.4437683105468753,0.0,0.0,0.3,0.85,0.9,0.0
14,24.4444580078125,24.444445,37.37,0.028929999098181725,1.4543701171875003,0.0,0.0,0.3,0.85,0.9,-1.5235450894433598
15,24.44474220275879,24.444445,37.8,0.028929999098181725,1.4621377441406254,0.0,0.0,0.3,0.85,0.9,-3.012219616652146
16,24.547134399414062,24.555555,37.69,0.028929999098181725,1.191430517578125,0.0,0.13444889,0.3,0.85,0.9,-3.458559334252641
17,26.236801147460938,26.277779,37.08,0.028929999098181725,0.8847344238281252,0.0,0.60160863,0.3,0.6,0.9,0.0
18,24.323200225830078,24.166666,35.87,0.028929999098181725,0.5122299682617188,0.0,0.084738664,0.3,0.0,-0.5,-4.7959853812390065
19,24.27819061279297,24.277779,33.77,0.028929999098181725,0.16140679321289064,0.0,0.8764362,0.15,-0.05,-0.6,-9.456356978276744
20,24.442495346069336,24.444445,31.27,0.028929999098181725,0.002618420505523682,0.0,0.31919292,0.15,0.0,-0.6,-6.27962754271357
21,24.44441795349121,24.444445,29.4,0.028929999098181725,0.0,0.0,0.5998938,0.0,0.0,-0.6,-16.535240965753474
22,25.76250457763672,25.777779,28.08,0.028929999098181725,0.0,0.0,0.058971375,0.0,0.0,0.35,-8.7244511189092
23,24.512968063354492,24.444445,27.14,0.028929999098181725,0.0,0.0,0.51257414,0.0,0.6,0.35,-20.836513365651626
24,24.44551658630371,24.444445,26.48,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-21.269818173550448
1,23.296375274658203,23.222221,25.94,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-34.8998326624278
2,22.260892868041992,22.222221,25.58,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-47.04903676226968
3,22.223526000976562,22.222221,25.44,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-45.61447671383212
4,22.22239875793457,22.222221,25.37,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-43.94917532108957
5,22.222246170043945,22.222221,25.31,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-42.37098950945074
6,22.222238540649414,22.222221,25.22,0.028929999098181725,0.0,0.0,0.0,0.0,0.0,0.35,-39.75038320886961
7,22.22223472595215,22.222221,25.67,0.028929999098181725,0.07235425415039064,0.0,0.0,0.0,0.0,0.35,-39.66283820575336
8,22.331750869750977,22.333334,27.33,0.02914999984204769,0.28636164550781257,0.0,0.0,0.0,0.0,-0.6,-40.12667955330471
9,22.224451065063477,22.222221,29.31,0.02914999984204769,0.6234695068359376,0.0,0.0,0.3,0.0,-0.35,-1.1299359761324013
10,23.322967529296875,23.333334,31.03,0.02914999984204769,1.021033447265625,0.0,0.4307521,0.3,0.85,-0.35,0.0
11,23.88824462890625,23.88889,33.03,0.02914999984204769,1.4092549804687504,0.0,0.43075576,0.3,0.85,0.9,-0.01592254638671875
12,24.442380905151367,24.444445,35.19,0.02914999984204769,1.4749286132812502,0.0,0.21537793,0.3,0.85,0.9,-0.08611488342285156
13,24.444421768188477,24.444445,36.57,0.02914999984204769,1.5033030761718753,0.0,0.0,0.3,0.85,0.9,0.0
14,24.4444522857666,24.444445,37.35,0.02914999984204769,1.5171045410156252,0.0,0.1023834,0.3,0.85,0.9,0.0
15,23.80582046508789,23.61111,37.42,0.02914999984204769,1.4454326660156254,0.0,0.18018746,0.3,0.85,0.9,-3.665241775161121
16,23.344881057739258,23.333334,36.96,0.05866999924182892,1.2272192871093752,0.0,0.0,0.3,0.85,0.7,-5.835721481071232
17,24.133943557739258,24.166666,36.26,0.05866999924182892,0.9100327880859377,0.0,0.6461038,0.3,0.6,0.7,-2.8754815368447453
18,24.41168212890625,24.444445,35.18,0.05866999924182892,0.5454816650390626,0.0,0.6461256,0.3,-0.05,-0.65,-1.781524935246125
19,24.44375991821289,24.444445,33.42,0.02914999984204769,0.1709419555664063,0.0,0.43075377,0.15,0.0,-0.6,-6.233502798280824
20,24.44444465637207,24.444445,30.98,0.02914999984204769,0.0002477568626403809,0.0,0.0,0.15,0.0,-0.6,-4.666299745473225
21,24.4444522857666,24.444445,29.25,0.02914999984204769,0.0,0.0,0.0,0.0,0.0,-0.6,-14.070039805843408
22,24.4444522857666,24.444445,27.99,0.02914999984204769,0.0,0.0,0.0,0.0,0.0,0.35,-16.44643074274063
23,24.444454193115234,24.444445,27.02,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-18.268414388589008
24,22.866493225097656,22.777779,26.24,0.028929999098181725,0.0,0.0,0.43074992,0.0,0.6,0.35,-36.726020858986885
1,23.218942642211914,23.222221,25.69,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-30.918154318118468
2,22.314739227294922,22.222221,25.43,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-42.38290923234308
3,22.224973678588867,22.222221,25.34,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-41.877083474540996
4,22.222549438476562,22.222221,25.32,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-41.36739962239881
5,22.22220802307129,22.222221,25.22,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-40.84552443237408
6,22.22223663330078,22.222221,24.98,0.028929999098181725,0.0,0.0,0.0,0.0,0.0,0.35,-40.05593312626297
7,22.222232818603516,22.222221,25.72,0.028929999098181725,0.07357691802978517,0.0,0.0,0.0,0.0,0.35,-41.31527879979694
8,22.33220100402832,22.333334,27.5,0.02914999984204769,0.2921363342285157,0.0,0.0,0.15,0.0,-0.6,-13.325880875476287
9,24.30854606628418,24.444445,29.39,0.02914999984204769,0.6596096923828125,0.0,0.0,0.15,0.0,-0.35,-2.6052925750300346
10,24.444360733032227,24.444445,31.12,0.02914999984204769,1.0698333251953127,0.0,0.21435478,0.3,0.85,-0.35,-0.14418983459472656
11,24.444448471069336,24.444445,32.82,0.02914999984204769,1.3998594726562503,0.0,0.0,0.3,0.85,0.9,0.0
12,24.44445037841797,24.444445,34.24,0.02914999984204769,1.4101946777343752,0.0,0.0,0.3,0.85,0.9,-0.012691497802734375
13,24.444454193115234,24.444445,35.41,0.02914999984204769,1.5412907226562502,0.0,0.0,0.3,0.85,0.9,0.0
14,24.444456100463867,24.444445,36.25,0.02914999984204769,1.4270465332031252,0.0,0.0,0.3,0.85,0.9,0.0
15,24.444456100463867,24.444445,36.81,0.02914999984204769,1.4393235351562503,0.0,0.0,0.3,0.85,0.9,0.0
16,24.444454193115234,24.444445,37.02,0.05866999924182892,1.2003413085937502,0.0,0.2143528,0.3,0.85,0.7,-1.5629911808682664
17,24.44445037841797,24.444445,36.75,0.05866999924182892,0.9758941406250001,0.0,0.0,0.3,0.6,0.7,-2.258287417647807
18,24.444448471069336,24.444445,35.87,0.05866999924182892,0.6125310058593751,0.0,0.0,0.3,0.0,-0.5,-2.8230355216110183
19,24.444482803344727,24.444445,34.09,0.02914999984204769,0.18792326660156253,0.0,0.0,0.15,0.0,-0.6,-7.867994611387985
20,24.44445037841797,24.444445,31.03,0.02914999984204769,0.0019326898097991947,0.0,0.0,0.15,0.0,-0.6,-5.140812045898201
21,24.4444522857666,24.444445,29.65,0.02914999984204769,0.0,0.0,0.6562868,0.15,-0.05,-0.6,-3.974786562161171
22,24.444461822509766,24.444445,28.44,0.02914999984204769,0.0,0.0,0.2143547,0.0,0.0,0.35,-13.263887583776523
23,24.444454193115234,24.444445,27.38,0.028929999098181725,0.0,0.0,0.2143535,0.0,0.6,0.35,-15.617713400602952
24,22.335311889648438,22.222221,26.29,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-41.92338225503045
1,23.276456832885742,23.277779,25.3,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-29.937233102988102
2,22.31410026550293,22.222221,24.61,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-42.603527290339116
3,22.225513458251953,22.222221,24.35,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-42.39185012463713
4,22.222579956054688,22.222221,24.15,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-42.04041597142714
5,22.222261428833008,22.222221,24.13,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-41.969879607262556
6,22.222238540649414,22.222221,24.14,0.028929999098181725,0.0,0.0,0.0,0.0,0.0,0.35,-42.03435637062648
7,22.222230911254883,22.222221,25.34,0.028929999098181725,0.07312628631591798,0.0,0.0,0.0,0.0,0.35,-44.85771012389159
8,22.277355194091797,22.277779,27.16,0.02914999984204769,0.30256203002929694,0.0,0.0,0.0,0.0,-0.5,-48.19016449562332
9,22.222644805908203,22.222221,28.8,0.02914999984204769,0.7067598632812501,0.0,0.0,0.3,0.0,-0.35,-1.5233802944421768
10,24.305679321289062,24.444445,30.34,0.02914999984204769,1.0876026855468752,0.0,0.0,0.3,0.85,-0.35,-0.5843448638916016
11,24.444414138793945,24.444445,31.77,0.02914999984204769,1.34618759765625,0.0,0.0,0.3,0.85,0.9,-0.5499591827392578
12,24.444448471069336,24.444445,33.12,0.02914999984204769,1.3761098144531252,0.0,0.0,0.3,0.85,0.9,-0.3771228790283203
13,24.44445037841797,24.444445,34.33,0.02914999984204769,1.4828510742187502,0.0,0.0,0.3,0.85,0.9,-0.11397743225097656
14,24.444454193115234,24.444445,35.4,0.02914999984204769,1.5631875000000002,0.0,0.0,0.3,0.85,0.9,0.0
15,24.4444580078125,24.444445,36.32,0.02914999984204769,1.4334360351562503,0.0,0.0,0.3,0.85,0.9,0.0
16,24.444454193115234,24.444445,36.76,0.05866999924182892,1.2624275390625004,0.0,0.0,0.3,0.85,0.7,-1.1266497931537742
17,24.44445037841797,24.444445,36.66,0.05866999924182892,0.9816743408203127,0.0,0.0,0.3,0.6,0.7,-1.78708932304653
18,24.444448471069336,24.444445,35.97,0.05866999924182892,0.6062695678710939,0.0,0.0,0.3,0.0,-0.5,-1.8789619627968932
19,24.444448471069336,24.444445,34.17,0.02914999984204769,0.18901658935546878,0.0,0.0,0.15,0.0,-0.6,-6.094773650260322
20,24.44445037841797,24.444445,31.48,0.02914999984204769,0.0,0.0,0.0,0.15,0.0,-0.6,-4.273748355513817
21,24.44445037841797,24.444445,30.9,0.02914999984204769,0.0,0.0,0.57581604,0.15,0.0,-0.6,-3.9483792968676426
22,24.4444522857666,24.444445,29.69,0.02914999984204769,0.0,0.0,0.0,0.15,0.0,0.35,-2.9873838398052612
23,24.444454193115234,24.444445,28.13,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-11.280928399213735
24,24.4444522857666,24.444445,26.92,0.028929999098181725,0.0,0.0,0.4266892,0.0,0.6,0.35,-13.940442971364973
1,23.3448429107666,23.277779,25.95,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-27.46815281428644
2,22.249954223632812,22.222221,24.94,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-41.62889036851993
3,22.222606658935547,22.222221,23.87,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-41.59616204560734
4,22.222259521484375,22.222221,23.1,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-41.102721765695605
5,22.222238540649414,22.222221,22.57,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-40.645294323563576
6,22.22218894958496,22.222221,22.43,0.028929999098181725,0.0,0.0,0.0,0.0,0.0,0.35,-40.548606566517265
7,22.22222900390625,22.222221,24.41,0.028929999098181725,0.06934523162841798,0.0,0.0,0.0,0.0,0.35,-46.28466898575425
8,22.277385711669922,22.277779,26.77,0.02914999984204769,0.30075272827148447,0.0,2.2398844,0.0,-0.05,-0.5,-54.985689521432505
9,22.776275634765625,22.777779,29.28,0.02914999984204769,0.7415883544921876,0.0,0.0,0.3,0.0,-0.35,-1.6169247427606024
10,24.365741729736328,24.444445,31.58,0.02914999984204769,1.1200462646484377,0.0,0.0,0.3,0.85,-0.35,-0.0063190460205078125
11,24.444364547729492,24.444445,33.3,0.02914999984204769,1.4002642089843753,0.0,0.0,0.3,0.85,0.9,0.0
12,24.444448471069336,24.444445,34.46,0.02914999984204769,1.4711399414062503,0.0,0.0,0.3,0.85,0.9,0.0
13,25.664731979370117,25.666666,35.19,0.02914999984204769,1.5983441894531252,0.0,1.3055186,0.3,0.85,0.9,-0.722503662109375
14,26.661161422729492,26.666666,35.58,0.02914999984204769,1.5007565917968753,0.0,0.6370584,0.3,0.85,0.9,-2.444788330162319
15,26.666418075561523,26.666666,35.62,0.02914999984204769,1.472730615234375,0.0,0.0,0.3,0.85,0.9,-1.15399884989862
16,26.66665267944336,26.666666,35.42,0.05866999924182892,1.2604514648437504,0.0,0.0,0.3,0.85,0.7,-0.7723217010498047
17,26.666671752929688,26.666666,35.0,0.05866999924182892,1.0022756103515627,0.0,0.0,0.3,0.6,0.7,-0.6460323333740234
18,26.666671752929688,26.666666,34.22,0.05866999924182892,0.6061384643554688,0.0,0.0,0.3,0.0,-0.5,-0.8245563507080078
19,25.354780197143555,25.333334,32.92,0.02914999984204769,0.1986195190429688,0.0,0.0,0.15,0.0,-0.6,-2.71449834257146
20,24.453758239746094,24.444445,30.2,0.02914999984204769,0.001266091346740723,0.0,0.2123609,0.15,0.0,-0.6,-4.302826535189524
21,24.444538116455078,24.444445,28.84,0.02914999984204769,0.0,0.0,0.0,0.0,0.0,-0.6,-13.665485837496817
22,24.444454193115234,24.444445,28.12,0.02914999984204769,0.0,0.0,0.0,0.0,0.0,0.35,-17.34578682866777
23,24.4444522857666,24.444445,27.37,0.028929999098181725,0.0,0.0,0.21236017,0.0,0.6,0.35,-20.703412981561996
24,24.444454193115234,24.444445,26.56,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-22.97702916941853
1,23.373706817626953,23.277779,25.71,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-37.9584294045344
2,22.26214027404785,22.222221,24.9,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-54.17814447754063
3,22.223203659057617,22.222221,24.22,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-53.90511815343052
4,22.22234344482422,22.222221,23.75,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-53.05338305194164
5,22.222278594970703,22.222221,23.56,0.028929999098181725,0.0,0.0,0.9987049,0.0,0.6,0.35,-52.429224680076004
6,22.22219467163086,22.222221,23.61,0.028929999098181725,0.0,0.0,0.0,0.0,0.0,0.35,-52.2401331669098
7,22.22222900390625,22.222221,24.86,0.028929999098181725,0.06402539520263673,0.0,0.0,0.0,0.0,0.35,-54.98433175998798
8,22.277509689331055,22.277779,27.08,0.02914999984204769,0.29274975585937507,0.0,0.0,0.0,0.0,-0.6,-60.25529285945231
9,22.77535629272461,22.777779,29.37,0.02914999984204769,0.7512620361328126,0.0,0.9549579,0.3,-0.05,-0.35,-1.5905242854241806
10,24.37324333190918,24.444445,31.63,0.02914999984204769,1.0691560546875,0.0,0.0,0.3,0.85,-0.35,-0.03935432434082031
11,24.444347381591797,24.444445,33.52,0.02914999984204769,1.2641201660156254,0.0,0.0,0.3,0.85,0.9,-0.05906867980957031
12,24.444448471069336,24.444445,35.0,0.02914999984204769,1.4804037597656252,0.0,0.0,0.3,0.85,0.9,0.0
13,24.4444522857666,24.444445,36.03,0.02914999984204769,1.5257438964843753,0.0,0.0,0.3,0.85,0.9,0.0
14,25.281837463378906,25.333334,36.63,0.02914999984204769,1.5402314941406252,0.0,0.0,0.3,0.85,0.9,0.0
15,24.547809600830078,24.444445,36.8,0.02914999984204769,1.3108875000000002,0.0,0.7447866,0.3,0.85,0.9,-2.1409921865597425
16,24.445905685424805,24.444445,36.63,0.05866999924182892,1.1651083740234376,0.0,0.0,0.3,0.85,0.7,-2.6175722962980217
17,24.44451141357422,24.444445,36.16,0.05866999924182892,0.9507152343750002,0.0,0.0,0.3,0.6,0.7,-2.887545306006359
18,24.44445037841797,24.444445,35.3,0.05866999924182892,0.5725764770507814,0.0,0.21139073,0.3,0.0,-0.65,-2.5951552714141144
19,24.44445037841797,24.444445,33.84,0.02914999984204769,0.18575903320312503,0.0,0.21139075,0.15,0.0,-0.6,-7.603015660428355
20,24.44445037841797,24.444445,31.8,0.02914999984204769,0.0022677934169769293,0.0,0.0,0.15,0.0,-0.6,-6.470871721980075
21,24.4444522857666,24.444445,29.9,0.02914999984204769,0.0,0.0,0.0,0.15,0.0,-0.6,-5.288987551499304
22,24.4444522857666,24.444445,28.54,0.02914999984204769,0.0,0.0,1.5963271,0.0,-0.05,0.35,-15.480858553204598
23,24.44445037841797,24.444445,27.54,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-19.14020776976031
24,24.444456100463867,24.444445,26.72,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-22.07421447575689
1,23.372539520263672,23.277779,26.01,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-36.22681181471853
2,22.26247787475586,22.222221,25.48,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-51.68779742810875
3,22.223522186279297,22.222221,25.24,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-51.5707022100687
4,22.222389221191406,22.222221,24.91,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-50.680153613342554
5,22.222225189208984,22.222221,24.54,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-49.488324564896175
6,22.22223663330078,22.222221,24.19,0.028929999098181725,0.0,0.0,0.0,0.0,0.0,0.35,-48.120120449515525
7,22.222232818603516,22.222221,24.91,0.028929999098181725,0.06479261169433595,0.0,0.0,0.0,0.0,0.35,-51.40914725676703
8,22.276880264282227,22.277779,26.81,0.028929999098181725,0.2629179565429688,0.0,1.5799563,0.0,-0.05,-0.6,-56.67801908735419
9,22.75835418701172,22.777779,29.01,0.028929999098181725,0.5866777587890626,0.0,0.0,0.3,0.0,-0.5,-2.1560165195260197
10,24.376161575317383,24.444445,31.02,0.028929999098181725,0.9722616943359376,0.0,0.63131285,0.3,0.85,-0.35,0.0
11,24.444320678710938,24.444445,32.8,0.028929999098181725,1.2423161132812501,0.0,0.34039396,0.3,0.85,0.9,0.0
12,24.444448471069336,24.444445,34.34,0.028929999098181725,1.3467433593750002,0.0,0.0,0.3,0.85,0.9,0.0
13,24.44445037841797,24.444445,35.59,0.028929999098181725,1.38594375,0.0,3.2214942,0.3,0.85,0.9,0.0
14,24.993558883666992,25.0,36.37,0.028929999098181725,1.4113650878906254,0.0,0.0,0.3,0.85,0.9,0.0
15,25.54885482788086,25.555555,36.75,0.028929999098181725,1.3636870605468752,0.0,0.25626755,0.3,0.85,0.9,0.0
16,27.212060928344727,27.222221,36.66,0.028929999098181725,1.163425634765625,0.0,0.0,0.3,0.85,0.9,-0.9939231872558594
17,27.22154426574707,27.222221,36.01,0.028929999098181725,0.9303349365234376,0.0,2.8033445,0.3,0.6,0.9,-0.8291358947753906
18,27.22221565246582,27.222221,34.91,0.028929999098181725,0.5589963867187501,0.0,1.403101,0.3,-0.05,-0.5,-0.9252777099609375
19,27.222227096557617,27.222221,33.29,0.028929999098181725,0.18201223754882814,0.0,0.35262826,0.15,0.0,-0.6,-0.016618728637695312
20,27.222227096557617,27.222221,31.34,0.028929999098181725,0.0036395673751831057,0.0,0.0,0.0,0.0,-0.6,-2.0049490063101985
21,27.222209930419922,27.222221,29.7,0.028929999098181725,0.0,0.0,0.93360084,0.0,-0.05,-0.6,-3.0867271848401288
22,27.222211837768555,27.222221,28.56,0.028929999098181725,0.0,0.0,0.4208772,0.0,0.0,0.35,-3.89486510399729
23,27.222227096557617,27.222221,27.66,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-4.425034765154123
24,27.22221565246582,27.222221,26.83,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-4.808499602499069
1,27.222227096557617,27.222221,26.06,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-4.700932093561278
2,27.222209930419922,27.222221,25.44,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-4.51364729605848
3,27.222225189208984,27.222221,25.12,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-4.418729749289923
4,27.222196578979492,27.222221,24.73,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-4.315702568055713
5,27.222183227539062,27.222221,24.27,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-4.1757322289195145
6,27.222200393676758,27.222221,23.93,0.028929999098181725,0.0,0.0,0.0,0.0,0.0,0.35,-4.03989389911294
7,27.22222328186035,27.222221,24.72,0.028929999098181725,0.0777456756591797,0.0,0.0,0.0,0.0,0.35,-4.971962257346604
8,27.22222328186035,27.222221,26.84,0.028929999098181725,0.22763492431640628,0.0,0.0,0.0,0.0,-0.6,-7.09042170039902
9,27.22222328186035,27.222221,29.33,0.028929999098181725,0.5347163818359376,0.0,0.0,0.15,0.0,-0.5,0.0
10,27.22222328186035,27.222221,31.54,0.028929999098181725,0.7239750732421876,0.0,0.0,0.15,0.85,-0.35,0.0
11,27.222225189208984,27.222221,33.41,0.028929999098181725,1.0241939208984376,0.0,0.0,0.3,0.85,0.9,-0.8788108825683594
12,25.58525848388672,25.555555,35.01,0.028929999098181725,1.0894986328125,0.0,0.08424588,0.3,0.85,0.9,0.0
13,25.08447265625,25.0,36.2,0.028929999098181725,1.1699783935546877,0.0,0.05387618,0.3,0.85,0.9,-1.9134155153878964
14,26.657062530517578,26.666666,36.78,0.028929999098181725,1.1275239990234376,0.0,0.5749913,0.3,0.85,0.9,-0.10031700134277344
15,25.58102035522461,25.555555,36.77,0.028929999098181725,0.9853649414062502,0.0,0.1668073,0.3,0.85,0.9,-1.3934992647264153
16,23.658174514770508,23.5,36.18,0.028929999098181725,0.8378137939453125,0.0,0.45780352,0.3,0.85,0.9,-10.65700787062815
17,23.377838134765625,23.333334,34.82,0.028929999098181725,0.6033090087890626,0.0,0.0,0.3,0.6,0.9,-10.454581765519833
18,24.260374069213867,24.277779,33.39,0.028929999098181725,0.36905438232421883,0.0,0.0,0.15,0.0,-0.5,-11.342961685862974
19,24.424718856811523,24.444445,31.99,0.028929999098181725,0.12210248107910159,0.0,0.0,0.15,0.0,-0.6,-9.3766867043596
20,25.300912857055664,25.333334,30.58,0.028929999098181725,0.004431985187530518,0.0,0.41899168,0.15,0.0,-0.6,-3.5238624131343386
21,26.635265350341797,26.666666,29.37,0.028929999098181725,0.0,0.0,0.4190079,0.0,0.0,-0.6,-3.520576311799232
22,24.85686492919922,24.777779,28.29,0.028929999098181725,0.0,0.0,0.0,0.0,0.0,0.35,-18.704344733210746
23,24.45140266418457,24.444445,27.28,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-23.48636608312154
24,24.444618225097656,24.444445,26.4,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-23.371701698812103
1,23.391094207763672,23.277779,25.72,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-35.34860047163966
2,22.261699676513672,22.222221,25.2,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-47.145638417001464
3,22.223384857177734,22.222221,24.8,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-44.95827728533186
4,22.222326278686523,22.222221,24.48,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-42.635254590553814
5,22.222246170043945,22.222221,24.22,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-40.385873727558646
6,22.22225570678711,22.222221,24.04,0.028929999098181725,0.0,0.0,1.5633582,0.0,-0.05,0.35,-38.23343499097973
7,22.222240447998047,22.222221,24.71,0.028929999098181725,0.07070885467529299,0.0,0.20850451,0.0,0.0,0.35,-36.87472624244401
8,22.277408599853516,22.277779,26.18,0.02914999984204769,0.25902619628906254,0.0,0.0,0.0,0.0,-0.6,-37.172991841929615
9,22.776700973510742,22.777779,28.7,0.02914999984204769,0.5017945678710938,0.0,0.0,0.3,0.0,-0.5,0.0
10,24.367164611816406,24.444445,30.99,0.02914999984204769,0.7119604248046876,0.0,0.0,0.3,0.85,-0.35,-1.0923528559498357
11,24.44432258605957,24.444445,32.88,0.02914999984204769,0.7927937255859376,0.0,0.41718233,0.3,0.85,0.9,-0.9615211486816406
12,24.444448471069336,24.444445,34.3,0.02914999984204769,1.071402685546875,0.0,0.0,0.3,0.85,0.9,-0.6080303192138672
13,24.499187469482422,24.5,35.26,0.02914999984204769,1.1518671386718753,0.0,0.21480481,0.3,0.85,0.9,-0.3527050018310547
14,25.633108139038086,25.666666,35.43,0.02914999984204769,1.2388201171875002,0.0,0.16436546,0.3,0.85,0.9,-1.7259194756843868
15,24.569612503051758,24.444445,35.19,0.02914999984204769,1.1085610107421875,0.0,0.0,0.3,0.85,0.9,0.0
16,24.447555541992188,24.444445,34.9,0.05866999924182892,0.932677587890625,0.0,0.0,0.3,0.85,0.7,0.0
17,24.444486618041992,24.444445,33.27,0.05866999924182892,0.7111692626953126,0.0,0.20859128,0.3,0.6,0.7,0.0
18,24.22572135925293,24.222221,30.88,0.05866999924182892,0.41965085449218753,0.0,0.41718134,0.3,0.0,-0.65,-0.088226318359375
19,23.3494815826416,23.333334,28.49,0.02914999984204769,0.13532804260253908,0.0,0.0,0.15,0.0,-0.6,-3.0096447179093957
20,23.553064346313477,23.555555,26.84,0.02914999984204769,0.0031989546775817875,0.0,1.8533087,0.0,-0.05,-0.6,-10.84782663095757
21,24.441442489624023,24.444445,26.09,0.02914999984204769,0.0,0.0,0.0,0.0,0.0,-0.6,-7.9358404411468655
22,24.444271087646484,24.444445,25.72,0.02914999984204769,0.0,0.0,2.3639038,0.0,-0.05,0.35,-9.392334257285256
