hour,indoor_temp,cooling_setpoint,outdoor_temp,outdoor_temp_predicted,cooling_demand,elec_price,carbon_intensity,solar_generation,occupant_count,electrical_storage_soc,dhw_storage_soc,dhw_demand,cooling_device,dhw_storage,electrical_storage,reward
1,23.301612854003906,23.222221,25.88,24.79067039489746,3.7234738,0.028929999098181725,0.4109742045402527,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-14.310922986260266
2,22.262651443481445,22.222221,25.13,26.49100685119629,4.7785783,0.028929999098181725,0.38626644015312195,0.0,3.0,0.0,0.0,0.21963827,0.1,0.7,0.6,-18.43018661937458
3,22.22332000732422,22.222221,24.47,29.42584228515625,3.8872585,0.028929999098181725,0.37378206849098206,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-14.16663302994857
4,22.22236442565918,22.222221,23.69,30.359115600585938,2.9801197,0.028929999098181725,0.3741188645362854,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-10.461650496014045
5,22.2222843170166,22.222221,22.93,33.1875,2.381365,0.028929999098181725,0.3852439820766449,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-7.592059353370132
6,22.222261428833008,22.222221,22.9,34.939022064208984,2.0173569,0.028929999098181725,0.39615505933761597,0.0,3.0,0.0,0.0,0.0,0.1,-0.01,0.6,-6.038314831035677
7,22.222230911254883,22.222221,24.56,36.01793670654297,2.647619,0.028929999098181725,0.4153926968574524,0.07331229858398439,2.0,0.0,0.0,0.86614853,0.1,-0.01,0.6,-6.200649790935131
8,22.332048416137695,22.333334,26.64,35.47596740722656,2.335201,0.02914999984204769,0.4162306785583496,0.2972124389648438,2.0,0.0,0.0,0.21963851,0.1,-0.01,0.0,-7.330248883226886
9,22.77483558654785,22.777779,28.76,36.9803466796875,3.5262992,0.02914999984204769,0.4471242129802704,0.7051335937500002,3.0,0.0,0.0,1.5910743,0.1,-0.01,0.0,-7.763428847829346
10,23.328283309936523,23.333334,30.85,37.754268646240234,2.6092014,0.02914999984204769,0.4496019780635834,1.0174744628906252,2.0,0.0,0.0,0.0,0.1,0.8,0.0,-7.049535056376044
11,23.88870620727539,23.88889,32.8,37.399635314941406,2.397871,0.02914999984204769,0.4569786489009857,1.292485986328125,2.0,0.0,0.0,0.07174697,0.1,0.8,0.9,-6.940703451633453
12,24.443252563476562,24.444445,34.44,34.05582046508789,3.0427673,0.02914999984204769,0.46934136748313904,1.5485898925781252,2.0,0.0,0.0,0.6846405,0.2,0.8,0.9,-2.761143126004754
13,24.44443702697754,24.444445,35.6,32.321659088134766,3.403513,0.02914999984204769,0.47895973920822144,1.6167111328125001,2.0,0.0,0.0,0.107965,0.2,0.8,0.9,-4.564483006575756
14,24.4444522857666,24.444445,36.42,30.37030601501465,4.038058,0.02914999984204769,0.4898242950439453,1.5784896972656253,2.0,0.0,0.0,0.5980377,0.2,0.8,0.9,-6.326114199797303
15,24.444456100463867,24.444445,36.83,29.39150619506836,4.763024,0.02914999984204769,0.4884844124317169,1.5509279296875003,2.0,0.0,0.0,0.3337637,0.2,0.8,0.9,-8.660389239263168
16,25.48277473449707,25.555555,36.96,28.84955596923828,3.8428612,0.05866999924182892,0.4881153106689453,1.3188120117187503,2.0,0.0,0.0,0.25514993,0.2,0.4,0.6,-4.779533608365455
17,27.219078063964844,27.222221,36.48,26.8924617767334,1.8929325,0.05866999924182892,0.48198598623275757,0.9913522705078126,3.0,0.0,0.0,0.21329816,0.2,0.7,0.6,0.0
18,27.221988677978516,27.222221,35.0,25.545515060424805,2.1144907,0.05866999924182892,0.46994534134864807,0.5722722290039063,3.0,0.0,0.0,1.373934,0.1,-0.01,0.0,-3.2347534074360738
19,27.222225189208984,27.222221,32.24,25.59680938720703,1.7951087,0.02914999984204769,0.4567500054836273,0.16846823730468755,3.0,0.0,0.0,0.584823,0.1,-0.01,0.0,-2.8131032737437636
20,27.222219467163086,27.222221,29.68,23.87181854248047,1.4913875,0.02914999984204769,0.43915119767189026,0.0004794877409934998,3.0,0.0,0.0,0.09905936,0.1,-0.01,0.0,-1.7157488109987753
21,27.222225189208984,27.222221,28.87,23.603031158447266,2.0774422,0.02914999984204769,0.44053930044174194,0.0,3.0,0.0,0.0,0.84757125,0.1,-0.01,0.0,-1.192795208786265
22,27.222225189208984,27.222221,28.32,22.23967933654785,1.4511716,0.02914999984204769,0.44190242886543274,0.0,3.0,0.0,0.0,0.0,0.1,-0.01,0.6,0.0
23,27.222225189208984,27.222221,27.26,21.385894775390625,1.075359,0.028929999098181725,0.43198826909065247,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,0.0
24,27.22221565246582,27.222221,26.0,21.85829734802246,0.8096149,0.028929999098181725,0.4256661534309387,0.0,3.0,0.0,0.0,0.0,0.4,0.7,0.6,-75.44904699007547
1,27.222225189208984,27.222221,24.66,22.972484588623047,0.5804608,0.028929999098181725,0.4219842553138733,0.0,3.0,0.0,0.0,0.0,0.2,0.7,0.6,-43.789863039080274
2,27.222217559814453,27.222221,23.52,25.298280715942383,0.3624313,0.028929999098181725,0.378099650144577,0.0,3.0,0.0,0.0,0.0,0.2,0.7,0.6,-65.0047856683707
3,27.22222328186035,27.222221,22.63,28.2839298248291,0.1537745,0.028929999098181725,0.3629067540168762,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-34.64415898070974
4,27.18806266784668,27.222221,22.0,30.52032470703125,0.0,0.028929999098181725,0.3545636534690857,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-34.56389171651674
5,26.98354721069336,27.222221,21.62,32.07597351074219,0.0,0.028929999098181725,0.3693869113922119,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-34.87147373839682
6,27.207456588745117,27.222221,21.38,33.76531982421875,1.5018352,0.028929999098181725,0.3802916407585144,0.0,3.0,0.0,0.0,2.413272,0.1,-0.01,0.6,-34.853093334622805
7,27.222110748291016,27.222221,23.52,35.70541763305664,0.31075037,0.028929999098181725,0.408279150724411,0.07786950988769532,3.0,0.0,0.0,0.0,0.2,-0.01,0.6,-67.66073875716286
8,27.22222328186035,27.222221,26.01,37.00983428955078,0.20176232,0.02914999984204769,0.46468088030815125,0.29878300781250006,2.0,0.0,0.0,0.0,0.1,-0.01,0.0,-28.897669898216744
9,27.222225189208984,27.222221,28.45,35.91468811035156,1.4447457,0.02914999984204769,0.49581027030944824,0.6174861328125001,2.0,0.0,0.0,1.2524061,0.1,-0.01,0.0,-13.626071116441947
10,27.222225189208984,27.222221,30.76,37.24320602416992,1.0455853,0.02914999984204769,0.48642829060554504,1.0245559570312501,1.0,0.0,0.0,0.0,0.1,0.8,0.0,-5.12979022092537
11,27.22222328186035,27.222221,32.72,36.825077056884766,1.3289057,0.02914999984204769,0.4747391939163208,1.3057784179687502,1.0,0.0,0.0,0.0,0.1,0.8,0.9,-1.2979890841136212
12,27.222225189208984,27.222221,34.33,34.456382751464844,1.7072058,0.02914999984204769,0.46672719717025757,1.4413536621093752,1.0,0.0,0.0,0.0,0.2,0.8,0.9,-3.3291694488532393
13,27.222227096557617,27.222221,35.61,33.939781188964844,2.1380072,0.02914999984204769,0.4630272686481476,1.545430078125,1.0,0.0,0.0,0.0,0.2,0.8,0.9,-1.028907272263465
14,27.222227096557617,27.222221,36.49,29.318401336669922,2.6824381,0.02914999984204769,0.4655555188655853,1.5261029296875002,1.0,0.0,0.0,0.2185487,0.2,0.8,0.9,-0.5894737243652344
15,27.222230911254883,27.222221,36.73,29.846899032592773,3.230704,0.02914999984204769,0.4727517068386078,1.4260838378906253,2.0,0.0,0.0,0.0,0.2,0.8,0.9,-0.10141754150390625
16,27.222232818603516,27.222221,36.46,28.11516571044922,3.6191366,0.05866999924182892,0.47643357515335083,1.24187490234375,1.0,0.0,0.0,0.0,0.2,0.4,0.6,0.0
17,27.22222900390625,27.222221,36.05,27.473041534423828,3.8778093,0.05866999924182892,0.47271728515625,0.9719625000000001,1.0,0.0,0.0,0.0,0.2,0.7,0.6,0.0
18,27.222227096557617,27.222221,35.07,26.669593811035156,4.1926165,0.05866999924182892,0.4679732024669647,0.5783371948242189,3.0,0.0,0.0,0.0,0.1,-0.01,0.0,-2.579526840840117
19,27.222227096557617,27.222221,33.22,26.2066707611084,3.637193,0.02914999984204769,0.4673800468444824,0.1753074645996094,3.0,0.0,0.0,0.21854883,0.1,-0.01,0.0,-2.9681097240099916
20,27.222225189208984,27.222221,30.26,25.66185188293457,2.9479284,0.02914999984204769,0.4663750231266022,0.0015482161045074466,3.0,0.0,0.0,0.43709713,0.1,-0.01,0.0,-1.7645088336175832
21,27.222225189208984,27.222221,28.97,24.105682373046875,2.455286,0.02914999984204769,0.4691265821456909,0.0,3.0,0.0,0.0,0.21854883,0.1,-0.01,0.0,-1.0485607188056747
22,27.222225189208984,27.222221,28.48,24.59143829345703,2.0793023,0.02914999984204769,0.4708995819091797,0.0,3.0,0.0,0.0,0.0,0.1,-0.01,0.6,0.0
23,27.222227096557617,27.222221,27.85,23.49220085144043,1.642315,0.028929999098181725,0.46139129996299744,0.0,2.0,0.0,0.0,0.0,0.1,0.7,0.6,0.0
24,27.222227096557617,27.222221,26.49,22.709657669067383,1.254471,0.028929999098181725,0.4530833661556244,0.0,2.0,0.0,0.0,0.0,0.1,0.7,0.6,0.0
1,27.114463806152344,27.11111,25.51,23.755020141601562,1.3505751,0.028929999098181725,0.43948128819465637,0.0,3.0,0.0,0.0,0.29481664,0.1,0.7,0.6,-0.17264938354492188
2,27.001327514648438,27.0,24.76,27.131723403930664,1.0383685,0.028929999098181725,0.4257926344871521,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-0.446685791015625
3,26.8912296295166,26.88889,24.22,28.82616424560547,0.8685446,0.028929999098181725,0.4050079882144928,0.0,3.0,0.0,0.0,0.0,0.4,0.7,0.6,-141.86661131086495
4,26.77983856201172,26.777779,23.85,30.105316162109375,0.7524254,0.028929999098181725,0.3993990421295166,0.0,3.0,0.0,0.0,0.0,0.4,0.7,0.6,-164.5242828953684
5,26.669986724853516,26.666666,23.5,32.405967712402344,0.654191,0.028929999098181725,0.406063437461853,0.0,3.0,0.0,0.0,0.0,0.2,0.7,0.6,-98.63231237472402
6,26.557886123657227,26.555555,23.29,34.67584228515625,0.45319504,0.028929999098181725,0.4234500825405121,0.0,3.0,0.0,0.0,0.0,0.2,-0.01,0.6,-93.60373160021572
7,26.390851974487305,26.38889,24.57,35.26667785644531,0.8683707,0.028929999098181725,0.4433445930480957,0.07535883178710938,3.0,0.0,0.0,0.43494195,0.4,-0.01,0.6,-186.7162966397587
8,26.278532028198242,26.277779,26.51,36.55129623413086,1.1030477,0.028929999098181725,0.4432031214237213,0.3045782775878907,3.0,0.0,0.0,0.0,0.1,-0.01,0.0,-49.2160764997885
9,26.16744613647461,26.166666,28.79,36.05146789550781,2.8532584,0.028929999098181725,0.4603402316570282,0.7515116455078127,3.0,0.0,0.0,1.5924578,0.1,-0.01,0.0,-13.359304693278407
10,26.05683135986328,26.055555,30.92,36.91128921508789,2.5786974,0.028929999098181725,0.45270687341690063,1.1232416015625002,3.0,0.0,0.0,0.0,0.1,0.8,0.0,-2.033387771407285
11,25.944936752319336,25.944445,32.81,35.90711212158203,2.8573983,0.028929999098181725,0.4603700041770935,1.3700673339843752,2.0,0.0,0.0,0.0,0.1,0.8,0.9,-0.4887046813964844
12,25.83421516418457,25.833334,34.37,34.6002082824707,3.4140055,0.028929999098181725,0.46912652254104614,1.4522592773437502,2.0,0.0,0.0,0.4349487,0.2,0.8,0.9,-0.8139972686767578
13,25.724082946777344,25.722221,35.53,31.34160804748535,4.0340095,0.028929999098181725,0.47859933972358704,1.5034914550781253,2.0,0.0,0.0,0.65242267,0.2,0.8,0.9,-0.22497177124023438
14,25.616539001464844,25.61111,36.26,29.807451248168945,4.773043,0.028929999098181725,0.480613112449646,1.4660072753906253,2.0,0.0,0.0,0.86983347,0.2,0.8,0.9,0.0
15,25.520797729492188,25.5,36.54,27.628385543823242,5.4895525,0.028929999098181725,0.47146284580230713,1.3477791503906251,2.0,0.0,0.0,1.3047531,0.2,0.8,0.9,0.0
16,25.393842697143555,25.38889,36.22,26.250246047973633,6.501831,0.028929999098181725,0.4661831557750702,0.9816059326171875,2.0,0.0,0.0,0.67840296,0.2,0.8,0.9,-1.5875525119517988
17,25.279787063598633,25.277779,35.35,26.965791702270508,6.349238,0.028929999098181725,0.46458756923675537,0.7752284179687501,3.0,0.0,0.0,0.0,0.2,0.7,0.9,-2.5369758310262114
18,25.115217208862305,25.11111,34.01,25.321144104003906,6.3939104,0.028929999098181725,0.4612206816673279,0.4635140258789063,2.0,0.0,0.0,0.14824824,0.1,-0.01,0.0,-7.488786008267198
19,25.00130271911621,25.0,32.15,25.79792022705078,5.3900843,0.028929999098181725,0.45662298798561096,0.14978356933593753,2.0,0.0,0.0,0.0,0.1,-0.01,0.0,-7.8604955552727915
20,24.890275955200195,24.88889,29.14,24.2825870513916,4.363943,0.028929999098181725,0.4563593566417694,0.002875358104705811,2.0,0.0,0.0,0.43494993,0.1,-0.01,0.0,-6.366677983911359
21,24.77948760986328,24.777779,27.8,23.50697135925293,3.771346,0.028929999098181725,0.4643018841743469,0.0,3.0,0.0,0.0,0.0,0.1,-0.01,0.0,-5.593810347039835
22,24.668556213378906,24.666666,27.02,23.8865966796875,3.3690162,0.028929999098181725,0.4622703492641449,0.0,3.0,0.0,0.0,0.0,0.1,-0.01,0.6,-4.881289007786108
23,24.55906105041504,24.555555,26.43,23.444665908813477,2.9679716,0.028929999098181725,0.4421135187149048,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-4.05005184240872
24,22.88633155822754,22.777779,25.82,24.1303653717041,4.700883,0.028929999098181725,0.40980789065361023,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-11.8697445134203
1,23.219066619873047,23.222221,25.19,25.55376434326172,3.6837912,0.028929999098181725,0.40049871802330017,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-6.318891500181053
2,22.321308135986328,22.222221,24.48,26.093793869018555,3.9629977,0.028929999098181725,0.37688764929771423,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-8.923738593133749
3,22.230300903320312,22.222221,23.92,29.4560604095459,3.5699358,0.028929999098181725,0.3463396728038788,0.0,3.0,0.0,0.0,0.21641687,0.1,0.7,0.6,-6.206322000885848
4,22.22315216064453,22.222221,23.51,32.099308013916016,2.927659,0.028929999098181725,0.33914700150489807,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-4.127944942578324
5,22.22235870361328,22.222221,23.37,34.26332473754883,2.4546916,0.028929999098181725,0.33858776092529297,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-2.7893207266206446
6,22.222244262695312,22.222221,23.38,34.20466613769531,2.318168,0.028929999098181725,0.337515264749527,0.0,3.0,0.0,0.0,1.2984842,0.1,-0.01,0.6,-1.9462817177554825
7,22.222232818603516,22.222221,24.62,37.19379806518555,2.1833978,0.028929999098181725,0.343848317861557,0.08049680786132814,3.0,0.0,0.0,0.0,0.1,-0.01,0.6,-2.160269975433039
8,22.332481384277344,22.333334,26.63,37.355411529541016,2.3330128,0.028929999098181725,0.35182732343673706,0.29708952026367197,3.0,0.0,0.0,0.0,0.1,-0.01,0.0,-2.987350873187097
9,22.776168823242188,22.777779,29.37,38.509578704833984,2.4702668,0.028929999098181725,0.356903612613678,0.7465222412109377,2.0,0.0,0.0,0.0,0.1,-0.01,0.0,-3.413474166914966
10,24.37586212158203,24.444445,31.54,38.67841339111328,1.4542509,0.028929999098181725,0.35256069898605347,1.1037366210937503,2.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0
11,24.444313049316406,24.444445,33.45,37.50292205810547,2.072781,0.028929999098181725,0.38253650069236755,1.362176953125,1.0,0.0,0.0,0.0,0.1,0.8,0.9,-1.889895986274496
12,24.444448471069336,24.444445,35.12,35.51934051513672,2.6947854,0.028929999098181725,0.41524505615234375,1.5788594238281253,1.0,0.0,0.0,0.0,0.2,0.8,0.9,0.0
13,24.4444522857666,24.444445,36.46,34.63434982299805,3.6266363,0.028929999098181725,0.4461838901042938,1.4437683105468753,2.0,0.0,0.0,0.0,0.2,0.8,0.9,-2.3075668724814022
14,24.4444580078125,24.444445,37.37,32.2296028137207,4.5827465,0.028929999098181725,0.4608719050884247,1.4543701171875003,2.0,0.0,0.0,0.0,0.2,0.8,0.9,-4.13097592545455
15,24.44474220275879,24.444445,37.8,29.264551162719727,5.4859533,0.028929999098181725,0.470412015914917,1.4621377441406254,3.0,0.0,0.0,0.0,0.2,0.8,0.9,-7.033824561545771
16,24.547134399414062,24.555555,37.69,27.764028549194336,5.927588,0.028929999098181725,0.47186991572380066,1.191430517578125,2.0,0.0,0.0,0.13444889,0.2,0.8,0.9,-8.400486624395853
17,26.236801147460938,26.277779,37.08,28.089048385620117,4.197751,0.028929999098181725,0.4716618061065674,0.8847344238281252,2.0,0.0,0.0,0.60160863,0.2,0.7,0.9,-1.7625078390265116
18,24.323200225830078,24.166666,35.87,25.812458038330078,5.893009,0.028929999098181725,0.47112295031547546,0.5122299682617188,2.0,0.0,0.0,0.084738664,0.1,-0.01,0.0,-20.986463984536385
19,24.27819061279297,24.277779,33.77,25.43125343322754,6.2939315,0.028929999098181725,0.45847785472869873,0.16140679321289064,2.0,0.0,0.0,0.8764362,0.1,-0.01,0.0,-19.051241566208773
20,24.442495346069336,24.444445,31.27,25.98784637451172,4.8846555,0.028929999098181725,0.4507492780685425,0.002618420505523682,2.0,0.0,0.0,0.31919292,0.1,-0.01,0.0,-15.039093120172765
21,24.44441795349121,24.444445,29.4,24.860553741455078,3.8960073,0.028929999098181725,0.45212069153785706,0.0,2.0,0.0,0.0,0.5998938,0.1,-0.01,0.0,-12.344871392997447
22,25.76250457763672,25.777779,28.08,24.53089141845703,1.4694245,0.028929999098181725,0.4479691684246063,0.0,2.0,0.0,0.0,0.058971375,0.1,-0.01,0.6,-2.994442880677525
23,24.512968063354492,24.444445,27.14,25.457651138305664,2.4521813,0.028929999098181725,0.4334304928779602,0.0,2.0,0.0,0.0,0.51257414,0.1,0.7,0.6,-7.505863769216376
24,24.44551658630371,24.444445,26.48,25.779571533203125,2.5563493,0.028929999098181725,0.42794033885002136,0.0,2.0,0.0,0.0,0.0,0.1,0.7,0.6,-5.385531974039623
1,23.296375274658203,23.222221,25.94,26.22944450378418,3.670854,0.028929999098181725,0.41411009430885315,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-10.207535537483636
2,22.260892868041992,22.222221,25.58,27.66854476928711,4.925592,0.028929999098181725,0.39644426107406616,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-14.148160333137639
3,22.223526000976562,22.222221,25.44,28.90719985961914,4.247438,0.028929999098181725,0.3829624354839325,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-11.194061237052665
4,22.22239875793457,22.222221,25.37,31.430118560791016,3.4502761,0.028929999098181725,0.376811146736145,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-8.78708672063658
5,22.222246170043945,22.222221,25.31,33.38908386230469,2.9072232,0.028929999098181725,0.3684026598930359,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-6.9646730268177635
6,22.222238540649414,22.222221,25.22,34.96939468383789,2.6225348,0.028929999098181725,0.37291455268859863,0.0,2.0,0.0,0.0,0.0,0.1,-0.01,0.6,-5.141702952096239
7,22.22223472595215,22.222221,25.67,37.288490295410156,2.492258,0.028929999098181725,0.37865254282951355,0.07235425415039064,2.0,0.0,0.0,0.0,0.1,-0.01,0.6,-4.610818470377126
8,22.331750869750977,22.333334,27.33,37.68798065185547,2.8549778,0.02914999984204769,0.3851411044597626,0.28636164550781257,1.0,0.0,0.0,0.0,0.1,-0.01,0.0,-4.672548031612678
9,22.224451065063477,22.222221,29.31,38.21443557739258,3.6746912,0.02914999984204769,0.39662328362464905,0.6234695068359376,1.0,0.0,0.0,0.0,0.1,-0.01,0.0,-6.559887835614063
10,23.322967529296875,23.333334,31.03,36.147186279296875,2.9296472,0.02914999984204769,0.3851460814476013,1.021033447265625,1.0,0.0,0.0,0.4307521,0.1,0.8,0.0,-3.7446363050876244
11,23.88824462890625,23.88889,33.03,36.05131530761719,2.7855158,0.02914999984204769,0.40055781602859497,1.4092549804687504,1.0,0.0,0.0,0.43075576,0.1,0.8,0.9,-4.125728610903025
12,24.442380905151367,24.444445,35.19,35.77361297607422,2.8164082,0.02914999984204769,0.4303881824016571,1.4749286132812502,1.0,0.0,0.0,0.21537793,0.2,0.8,0.9,-1.1300454628108128
13,24.444421768188477,24.444445,36.57,34.12998580932617,3.4208066,0.02914999984204769,0.45449313521385193,1.5033030761718753,1.0,0.0,0.0,0.0,0.2,0.8,0.9,-2.350226404993009
14,24.4444522857666,24.444445,37.35,30.441421508789062,4.262031,0.02914999984204769,0.47212401032447815,1.5171045410156252,1.0,0.0,0.0,0.1023834,0.2,0.8,0.9,-3.891914505744353
15,23.80582046508789,23.61111,37.42,28.736507415771484,6.8571687,0.02914999984204769,0.4804631769657135,1.4454326660156254,1.0,0.0,0.0,0.18018746,0.2,0.8,0.9,-10.453274373900058
16,23.344881057739258,23.333334,36.96,28.33767318725586,8.072055,0.05866999924182892,0.48293444514274597,1.2272192871093752,1.0,0.0,0.0,0.0,0.2,0.4,0.6,-14.741075151865516
17,24.133943557739258,24.166666,36.26,27.56908416748047,6.475914,0.05866999924182892,0.4864652454853058,0.9100327880859377,1.0,0.0,0.0,0.6461038,0.2,0.7,0.6,-10.410816341933241
18,24.41168212890625,24.444445,35.18,27.223222732543945,5.609792,0.05866999924182892,0.4876652657985687,0.5454816650390626,1.0,0.0,0.0,0.6461256,0.1,-0.01,0.0,-16.46195101246485
19,24.44375991821289,24.444445,33.42,26.522214889526367,4.6935997,0.02914999984204769,0.4882291257381439,0.1709419555664063,2.0,0.0,0.0,0.43075377,0.1,-0.01,0.0,-17.309423404516565
20,24.44444465637207,24.444445,30.98,24.55881690979004,3.8911228,0.02914999984204769,0.4879356622695923,0.0002477568626403809,2.0,0.0,0.0,0.0,0.1,-0.01,0.0,-14.991481003831723
21,24.4444522857666,24.444445,29.25,25.454973220825195,3.2616591,0.02914999984204769,0.48958370089530945,0.0,2.0,0.0,0.0,0.0,0.1,-0.01,0.0,-12.2943401303055
22,24.4444522857666,24.444445,27.99,25.164159774780273,2.747009,0.02914999984204769,0.48250001668930054,0.0,2.0,0.0,0.0,0.0,0.1,-0.01,0.6,-9.702593796886504
23,24.444454193115234,24.444445,27.02,25.375463485717773,2.3925107,0.028929999098181725,0.46307986974716187,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-7.558975630439818
24,22.866493225097656,22.777779,26.24,24.975845336914062,4.109802,0.028929999098181725,0.43569445610046387,0.0,3.0,0.0,0.0,0.43074992,0.1,0.7,0.6,-16.119178627210204
1,23.218942642211914,23.222221,25.69,26.03349494934082,3.286028,0.028929999098181725,0.4309457540512085,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-9.726111408686847
2,22.314739227294922,22.222221,25.43,27.9609317779541,3.8002837,0.028929999098181725,0.4058398902416229,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-13.494995073415339
3,22.224973678588867,22.222221,25.34,30.331897735595703,3.5965793,0.028929999098181725,0.39140191674232483,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-10.908155143493786
4,22.222549438476562,22.222221,25.32,30.363985061645508,3.0125492,0.028929999098181725,0.38968393206596375,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-8.854928959393874
5,22.22220802307129,22.222221,25.22,32.62542724609375,2.595447,0.028929999098181725,0.39629772305488586,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-7.231968064385001
6,22.22223663330078,22.222221,24.98,33.577091217041016,2.4006913,0.028929999098181725,0.40658026933670044,0.0,3.0,0.0,0.0,0.0,0.1,-0.01,0.6,-5.8747578575857915
7,22.222232818603516,22.222221,25.72,36.17150115966797,2.3197927,0.028929999098181725,0.4257846474647522,0.07357691802978517,2.0,0.0,0.0,0.0,0.1,-0.01,0.6,-5.541522968302161
8,22.33220100402832,22.333334,27.5,36.898231506347656,2.5173082,0.02914999984204769,0.44841083884239197,0.2921363342285157,2.0,0.0,0.0,0.0,0.1,-0.01,0.0,-6.359143565441627
9,24.30854606628418,24.444445,29.39,37.09534454345703,0.70767146,0.02914999984204769,0.4583769738674164,0.6596096923828125,1.0,0.0,0.0,0.0,0.4,-0.01,0.0,-17.981995932025548
10,24.444360733032227,24.444445,31.12,36.3253288269043,1.4185251,0.02914999984204769,0.44444307684898376,1.0698333251953127,1.0,0.0,0.0,0.21435478,0.1,0.8,0.0,-0.4848613739013672
11,24.444448471069336,24.444445,32.82,36.95887756347656,2.1790688,0.02914999984204769,0.4565747380256653,1.3998594726562503,1.0,0.0,0.0,0.0,0.1,0.8,0.9,0.0
12,24.44445037841797,24.444445,34.24,36.303890228271484,3.0222902,0.02914999984204769,0.479513943195343,1.4101946777343752,1.0,0.0,0.0,0.0,0.2,0.8,0.9,0.0
13,24.444454193115234,24.444445,35.41,34.5208740234375,3.649344,0.02914999984204769,0.4852637052536011,1.5412907226562502,1.0,0.0,0.0,0.0,0.2,0.8,0.9,0.0
14,24.444456100463867,24.444445,36.25,30.11655044555664,4.388859,0.02914999984204769,0.482537180185318,1.4270465332031252,1.0,0.0,0.0,0.0,0.2,0.8,0.9,-1.2748384655023983
15,24.444456100463867,24.444445,36.81,29.3632755279541,5.1155777,0.02914999984204769,0.47666841745376587,1.4393235351562503,1.0,0.0,0.0,0.0,0.2,0.8,0.9,-2.785945105311839
16,24.444454193115234,24.444445,37.02,27.903335571289062,6.0441656,0.05866999924182892,0.47160738706588745,1.2003413085937502,1.0,0.0,0.0,0.2143528,0.2,0.4,0.6,-4.544569951864105
17,24.44445037841797,24.444445,36.75,28.257183074951172,7.0657997,0.05866999924182892,0.4658723771572113,0.9758941406250001,1.0,0.0,0.0,0.0,0.2,0.7,0.6,-6.507273176339368
18,24.444448471069336,24.444445,35.87,26.207626342773438,7.0309772,0.05866999924182892,0.45749884843826294,0.6125310058593751,3.0,0.0,0.0,0.0,0.1,-0.01,0.0,-15.585800026168727
19,24.444482803344727,24.444445,34.09,24.8118953704834,5.8889565,0.02914999984204769,0.4514896869659424,0.18792326660156253,2.0,0.0,0.0,0.0,0.1,-0.01,0.0,-16.265342786573456
20,24.44445037841797,24.444445,31.03,24.861238479614258,4.671798,0.02914999984204769,0.4560501277446747,0.0019326898097991947,2.0,0.0,0.0,0.0,0.1,-0.01,0.0,-13.135356954331655
21,24.4444522857666,24.444445,29.65,23.72772216796875,4.2554197,0.02914999984204769,0.4654712677001953,0.0,2.0,0.0,0.0,0.6562868,0.1,-0.01,0.0,-11.236257227141323
22,24.444461822509766,24.444445,28.44,23.581802368164062,3.275659,0.02914999984204769,0.47372958064079285,0.0,3.0,0.0,0.0,0.2143547,0.1,-0.01,0.6,-9.663350359202013
23,24.444454193115234,24.444445,27.38,24.19156265258789,2.6240535,0.028929999098181725,0.46853986382484436,0.0,2.0,0.0,0.0,0.2143535,0.1,0.7,0.6,-7.3933958903980965
24,22.335311889648438,22.222221,26.29,23.629413604736328,4.9425626,0.028929999098181725,0.45844483375549316,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-20.74689835895333
1,23.276456832885742,23.277779,25.3,25.06246566772461,3.0495837,0.028929999098181725,0.46008193492889404,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-9.134324701750302
